,Open,High,Low,Close,Volume
2023-03-01 00:00:00,113157.17072484244,115037.41721881986,112998.37072563854,115016.66050915579,3303.479125934864
2023-03-01 01:00:00,114716.65818820249,114904.89746921141,114073.67419732701,114771.12979192387,3270.6736885056744
2023-03-01 02:00:00,114383.49653377185,115534.41396509661,114373.05285085662,115252.51882824671,3325.9395383363626
2023-03-01 03:00:00,115146.9262927037,115623.50384581037,114419.09291437232,114689.8292854358,3542.0059958241427
2023-03-01 04:00:00,114601.42410911924,114760.29094892718,113607.85749517972,113676.35804027124,3726.037963602598
2023-03-01 05:00:00,114509.40758880338,115702.45620600138,114300.93285317831,115090.42841526539,4201.278996576458
2023-03-01 06:00:00,114639.9988659729,115261.42568356039,114270.49175544635,115057.46862705467,3045.1901481228892
2023-03-01 07:00:00,115316.00784908143,116463.08196211323,115271.83103671159,115730.46044540891,3737.576661519459
2023-03-01 08:00:00,116128.08510168694,116134.00903725301,113677.39073968731,114185.67682833277,3102.258681613188
2023-03-01 09:00:00,114360.3537980452,114944.61427915965,113090.39103992615,113145.58960007616,3798.5905115088995
2023-03-01 10:00:00,113054.47497886395,113283.27055305186,112358.32237530813,112949.39340450296,3556.2555671352407
2023-03-01 11:00:00,112217.44303377318,112541.7403262476,111419.66694725105,112097.80990194513,3153.3338074452386
2023-03-01 12:00:00,112324.97171208648,114694.79671537943,112233.56365878477,114428.57210311493,2357.708805098243
2023-03-01 13:00:00,114464.49041172247,115946.81976228309,114368.75588397759,115294.60236593749,2588.89843499807
2023-03-01 14:00:00,115734.52952901085,116569.33647263414,115187.55454027143,116058.28833275165,3704.661798171275
2023-03-01 15:00:00,115653.82074424245,115863.48888723062,114098.0160682789,114577.30676550775,2963.5477103735643
2023-03-01 16:00:00,115201.20826512437,115273.73443741555,114077.27746979518,114351.36366782484,3305.111099951803
2023-03-01 17:00:00,114755.43955812542,115891.6203584366,114697.40584679651,115751.84521561633,3808.6754484171033
2023-03-01 18:00:00,115437.07456108918,117451.99317291148,114971.34352809004,116872.16015593914,3296.7957777296137
2023-03-01 19:00:00,117335.83055210342,119268.53101807795,117186.5623909192,119242.59007246692,3552.502848508636
2023-03-01 20:00:00,118848.6503528415,119540.92099856635,118125.54857934683,119505.33727865957,3374.9806256013076
2023-03-01 21:00:00,119639.86006050919,119923.03444376048,118384.54132241284,118886.5909168684,2152.8739703651877
2023-03-01 22:00:00,118576.52063950445,121041.84711658682,118486.436739166,120938.67339394375,2199.079428101455
2023-03-01 23:00:00,121232.77270846476,121457.78475602243,120547.13027192348,121233.21447668779,3643.082634280687
2023-03-02 00:00:00,121328.57464604049,121953.60038325073,120471.67602560816,121775.07743958883,3265.993853733697
2023-03-02 01:00:00,121946.18367432078,122813.6819005621,120866.32188051636,121040.05358658568,3916.952808996856
2023-03-02 02:00:00,121449.94933574015,124341.61336823516,121211.16028056241,124218.68107242101,4129.419494382708
2023-03-02 03:00:00,124036.46943955678,125140.1400965625,123613.59433503062,124750.84405017701,3086.018579300816
2023-03-02 04:00:00,125754.32031321607,126775.57411064723,125715.40941189906,126692.37357016442,2602.198388758785
2023-03-02 05:00:00,126485.65316712634,127376.91494619136,126443.08166237404,126832.31048091048,3156.9563376995306
2023-03-02 06:00:00,126999.22726521509,127771.51872143871,125373.37778798799,126149.87282408997,3397.241146732965
2023-03-02 07:00:00,126451.9117941661,126669.23512736162,124919.27209500593,125165.2755336463,3137.832494502719
2023-03-02 08:00:00,125417.05719007869,126558.06730066724,124761.5089381036,125638.7709050732,3402.0833964977846
2023-03-02 09:00:00,126294.08927372853,127208.09422416425,125796.56196526797,126041.53969175021,2995.142311813667
2023-03-02 10:00:00,126285.58026779644,126904.70114537509,124593.41824658673,124719.61178410151,3439.3239380483897
2023-03-02 11:00:00,124226.22503877028,124455.86252287147,122863.81793452374,123218.3410959189,3614.892268770037
2023-03-02 12:00:00,123507.14009504348,125951.04440524343,122729.13738252927,125320.10977725728,2449.9341800335437
2023-03-02 13:00:00,126490.61044794411,126513.95677476314,123935.98657324952,124568.94548420364,3033.1486896408237
2023-03-02 14:00:00,124514.10753222778,125384.90591381652,123940.10876114786,124297.96026019291,3509.4677830258215
2023-03-02 15:00:00,124034.83383803137,124240.56131607795,121974.64836484347,122331.97733408841,3220.7488406887496
2023-03-02 16:00:00,121784.6362199174,122871.90794069419,121516.7625347071,121783.57196217035,3382.216889749114
2023-03-02 17:00:00,122235.18115990025,122286.97520517342,120364.73948134127,120617.12065259136,2891.5987700926466
2023-03-02 18:00:00,120413.57221462291,122925.05757845346,120296.5947534969,122709.23857116778,3822.6699029642195
2023-03-02 19:00:00,122817.85552320212,124880.6518206899,122796.53603052243,124875.98247850954,3285.5579437725105
2023-03-02 20:00:00,124927.31271940526,126619.22664867809,124673.23629540137,126496.30718975699,3229.445751073025
2023-03-02 21:00:00,126377.84434935615,128055.42699943003,126140.97040520838,127868.09565992658,3167.0124525259534
2023-03-02 22:00:00,127283.88204806794,127836.00794147905,126669.30142551218,127172.05392128021,3111.4179003997438
2023-03-02 23:00:00,127328.31303151623,130282.54393511495,127027.01941149446,129843.07159357845,3709.7356740682935
2023-03-03 00:00:00,129311.41002707176,129573.55511191454,128344.32989361387,128353.0409189109,3744.383301398422
2023-03-03 01:00:00,128899.39216541205,130616.06847424476,128740.20985166813,130512.86943597834,3462.7372664743752
2023-03-03 02:00:00,130633.2022336454,130803.3108599727,127862.94161109996,128111.76662060917,3177.9911139561864
2023-03-03 03:00:00,127108.64453560096,127458.35726243629,125817.39948554778,126759.94235215342,3560.8955156755583
2023-03-03 04:00:00,126838.02791442077,130503.70218234985,126776.28026987598,130480.38847460889,3455.9255919833154
2023-03-03 05:00:00,130762.40717498853,131537.3122075049,130025.8179823364,130125.46089603222,3931.0337682702348
2023-03-03 06:00:00,130537.86581054842,132218.01885159255,130255.72778429445,132171.76248435164,3414.8029966579866
2023-03-03 07:00:00,132666.2769307438,133720.0974139569,132019.90364489183,132714.74856832594,2694.7342367387346
2023-03-03 08:00:00,132344.95152668926,135288.73028984253,132306.23963155813,134955.90251700455,3510.380661002494
2023-03-03 09:00:00,134911.57967200462,135357.35650222815,134430.30341512314,134762.29331544368,2918.0886966348103
2023-03-03 10:00:00,133928.0004613779,134658.93519527276,132941.32652259312,132974.84761207877,3429.248748845592
2023-03-03 11:00:00,132908.76654582354,135623.65637552366,132768.8182351509,135491.50930220392,3511.598870177082
2023-03-03 12:00:00,136002.46814867345,136735.36275766673,135200.22848699382,135408.6070039228,3332.326540252492
2023-03-03 13:00:00,135419.46691307524,136856.75284134923,134825.35384159864,136136.4265977724,3458.46687425445
2023-03-03 14:00:00,136790.038361313,137660.3813748229,136334.95591808084,136497.4568507956,3656.1663216668935
2023-03-03 15:00:00,137086.8236035176,138484.3841323247,136574.30219698127,136747.6810462762,3425.6362680751226
2023-03-03 16:00:00,136519.06573989338,138596.36680592966,136485.94512391993,138155.237420344,3082.134124713553
2023-03-03 17:00:00,137501.4111223884,137840.89638214544,136468.4695568684,136946.21289837908,2899.1139394160014
2023-03-03 18:00:00,136794.7225964882,137318.6143851672,135472.83760193165,135607.30850952715,3169.7549214086725
2023-03-03 19:00:00,135306.92449089678,136493.09912002692,135010.99041636,135138.60057205593,4150.176722576047
2023-03-03 20:00:00,135149.69273965948,136698.82944393271,135132.19503058563,135437.58534846807,3607.5226857694415
2023-03-03 21:00:00,135335.53064971103,135482.20265092692,133340.22665070285,133917.79372764006,4051.351798370323
2023-03-03 22:00:00,133885.1610125564,134789.18777330313,133357.3287309902,134457.77461353454,2676.7004081444115
2023-03-03 23:00:00,133640.09572796908,134042.16179764082,131782.800716775,133300.21252447495,4073.107519918573
2023-03-04 00:00:00,132498.2810361849,133343.81009946452,131207.3161667475,131319.61872752302,2338.4237412368434
2023-03-04 01:00:00,130834.29489437115,131893.63197675612,129476.47193782272,129588.96127850757,3623.1849296302535
2023-03-04 02:00:00,129646.11929003401,130843.80082023343,128908.66004867075,129002.90504490645,3223.1338579971907
2023-03-04 03:00:00,128921.5967856042,129263.39509910335,127238.3265287862,127257.93733705954,3564.104732549009
2023-03-04 04:00:00,127430.13396729884,128494.1738772019,127041.32088148351,127424.37786389019,3282.590284080094
2023-03-04 05:00:00,128187.63014987955,128739.25110350574,126957.34395659262,127194.79713236903,3372.4222381672857
2023-03-04 06:00:00,128001.01929701773,128947.21127647221,127201.02759416368,128944.57547967562,3155.164113248281
2023-03-04 07:00:00,129270.1156746443,130147.790375224,128619.03848319445,129878.02415600949,3748.6246489178197
2023-03-04 08:00:00,129760.0251201511,130570.70438224656,129197.95513835172,129517.40917269884,3137.732110882172
2023-03-04 09:00:00,129665.38413238684,129727.91254212384,127474.52678606559,128316.19805715905,3500.3639455294497
2023-03-04 10:00:00,129099.47736726898,131809.0242034364,128645.09371729869,131626.90282925818,3552.15021585192
2023-03-04 11:00:00,131350.67277744896,132405.25607172758,131298.76581510273,132051.69831746523,3272.4142418365795
2023-03-04 12:00:00,132185.79755264358,132669.7864987182,130907.11494395106,132471.80338462236,3389.871540697686
2023-03-04 13:00:00,133135.60709241498,133156.1994878355,131198.0011648562,131937.43523138162,4211.053927242371
2023-03-04 14:00:00,132302.89469118425,132570.00073818833,131417.73725253166,131696.67460170566,3040.792450387234
2023-03-04 15:00:00,131216.56040611645,131970.6436213977,129573.76288384723,129623.97567725761,3596.74409409534
2023-03-04 16:00:00,129565.91901771008,130854.3086118022,129286.28653627062,130741.4773025208,3589.0679262911794
2023-03-04 17:00:00,130802.67132473971,132584.986387496,130200.37636659978,132260.44198043252,3035.376792020787
2023-03-04 18:00:00,132413.85584558587,132454.91224840816,130408.24091713084,130581.02074592064,3256.534274476286
2023-03-04 19:00:00,130755.50101391802,131460.20713601485,130500.20555218522,131146.14900617622,3932.9252797747786
2023-03-04 20:00:00,131378.03847383184,131609.86740929383,130172.09761640198,130787.08876482263,3021.365863805422
2023-03-04 21:00:00,130685.28458414458,131649.0662108152,129973.69356812653,130385.01884874057,3365.662187991469
2023-03-04 22:00:00,130661.19356726263,131699.11128919694,130216.51040937456,131240.82852722635,4180.02654717843
2023-03-04 23:00:00,132358.47552133122,133950.73832767748,131979.3934631963,133777.09436035538,2616.221365399091
2023-03-05 00:00:00,134822.98631275006,136631.45475070635,134789.9458867987,135186.2085784853,3780.396458348021
2023-03-05 01:00:00,135213.41889807887,136858.19583537622,134277.67252430102,134729.01938565812,2714.0405854235105
2023-03-05 02:00:00,135401.16227433094,137484.45274509588,134935.6949366394,137372.9338419807,2788.775663872853
2023-03-05 03:00:00,137111.72992359192,137733.43591407282,136809.27946891502,137175.7785517052,3263.0807990925946
2023-03-05 04:00:00,137202.67209007565,137967.8576627728,136672.01840396205,137787.71882222794,2900.388119607314
2023-03-05 05:00:00,137597.26606135888,137752.50059995527,136282.2096509297,136851.8932878432,3171.7932608770407
2023-03-05 06:00:00,136437.32752838035,137746.76353720925,136133.7582489599,137248.26262007008,2604.455161801544
2023-03-05 07:00:00,137599.84167570874,139092.98724548725,137471.21383889625,138479.62132217715,3381.3650003658063
2023-03-05 08:00:00,138567.48892085924,138798.87678124037,136283.261219065,136656.06053790275,3732.908131775113
2023-03-05 09:00:00,136362.94698159274,139323.74911368886,136210.88420243489,138945.96419000014,2722.7596846447436
2023-03-05 10:00:00,138768.79831591065,138930.40278468424,136516.83829790205,136792.6954250995,3416.2366196791786
2023-03-05 11:00:00,136574.01400237117,136849.87787126662,134994.51536552,136470.36453756332,3433.4888683005147
2023-03-05 12:00:00,136081.64513938772,137575.1690006223,136023.95615975015,137370.3910591623,3988.052609207625
2023-03-05 13:00:00,137535.36810069645,137710.04206263146,135938.4926046631,136227.71627386595,3817.0560591246967
2023-03-05 14:00:00,136798.0654484151,138370.55986165203,136627.54995379856,137447.3480470204,3428.5997853330855
2023-03-05 15:00:00,137409.4465991929,138811.4285138904,137409.38554587736,137661.6616097065,3577.2252075995507
2023-03-05 16:00:00,137336.77651930903,139873.1887233205,137318.82956840002,139525.35703072502,2743.409059349484
2023-03-05 17:00:00,139716.6105893681,141374.70530261914,139031.62451007572,141225.83315006015,3342.574247572918
2023-03-05 18:00:00,141755.2543055468,143445.28011640895,141517.57936681955,142406.40095700932,2412.138855837209
2023-03-05 19:00:00,142737.45800590716,142737.9667415446,140553.16230187422,141119.52929705736,3546.835027442907
2023-03-05 20:00:00,141185.60787851372,141293.94412131948,139945.01430172854,140361.29649810083,2327.7496956297578
2023-03-05 21:00:00,140685.77478767352,141153.10692174805,138040.98999780678,138766.7142849989,3329.5340858459394
2023-03-05 22:00:00,138120.9887684474,140476.8575569766,137909.19767609218,140242.29832163153,2676.6788466802445
2023-03-05 23:00:00,139944.42050560538,140722.98137361553,139708.3721407072,140480.44129388814,3845.2918523159424
2023-03-06 00:00:00,141229.46672572815,141436.43814553355,139684.86460537493,139993.11181316685,3177.638229914186
2023-03-06 01:00:00,139623.6128300494,141423.8838439233,139566.97101086337,141260.88802018765,3289.9771083102
2023-03-06 02:00:00,142157.57661838643,143104.0494575354,141810.58711016673,142706.9596469283,3367.3882064271565
2023-03-06 03:00:00,143016.1550666065,143359.57027440637,140939.04013643827,142813.49600148186,3468.4824455590256
2023-03-06 04:00:00,142943.2898578842,145171.55457158596,142734.3361295727,143665.12845088114,3442.9789101551883
2023-03-06 05:00:00,143686.77229070352,143929.33522585276,142379.52033602138,143395.56662562324,3525.7473386020256
2023-03-06 06:00:00,143889.4062089553,144133.4367054452,142806.63704223,144070.05923340257,3743.6061479659293
2023-03-06 07:00:00,144277.56835542162,144668.2178772733,142951.09038184164,143152.26651727964,3013.115555324185
2023-03-06 08:00:00,142430.8686410233,142889.7532774717,141476.12550086,141820.7460248837,3333.463752224142
2023-03-06 09:00:00,141811.77935310107,142866.86635412145,141010.61084463965,142828.11094045543,2719.9754640307697
2023-03-06 10:00:00,142707.6772851344,144899.00208177793,142503.58275387128,143490.9183963049,3376.9562119058673
2023-03-06 11:00:00,143779.89848453825,144298.86812017037,143041.31495485205,144029.71386929305,3389.77635621346
2023-03-06 12:00:00,143955.4765680974,145172.83302434502,143308.84247989982,144781.25175452477,3822.8358243342045
2023-03-06 13:00:00,144276.17477559633,145307.46689945715,143542.73354250495,143736.66229659424,3525.8308872252246
2023-03-06 14:00:00,143724.5799071299,143908.62073209148,142613.59995343187,142959.9838441924,3443.3050849212955
2023-03-06 15:00:00,143027.03863788611,144219.57995861303,142826.0930393571,143088.24373945285,2957.2863154848883
2023-03-06 16:00:00,143010.2078014604,143217.84311028247,139913.51851563936,140248.89122527515,2785.639199576375
2023-03-06 17:00:00,140442.19065703615,142379.34663832272,140134.14335987467,142209.1649791107,3722.7370378760584
2023-03-06 18:00:00,142284.79663485676,143584.96564974354,142247.61558881737,142774.1412972759,3148.1790158448766
2023-03-06 19:00:00,143087.4520209889,143157.14156899124,140436.3013074289,141805.60920061858,2592.42428847911
2023-03-06 20:00:00,142331.11590469367,142451.06809578216,140343.25425484366,140883.05139205142,3847.275130786571
2023-03-06 21:00:00,140896.35751868642,141475.52116715326,140042.02500682147,140486.66686143028,3654.623625981293
2023-03-06 22:00:00,140345.04191750503,141065.19166703918,139196.89009325518,140137.9387876434,2878.929558247906
2023-03-06 23:00:00,139688.89909227382,141364.4064807541,139567.8840654555,140536.9481105579,2773.641587297242
2023-03-07 00:00:00,140751.61133578603,140853.6850718038,138741.2677955995,139103.05499319427,3582.270974948302
2023-03-07 01:00:00,138649.59597270776,138885.8108991705,136940.60673379348,137637.73643121906,4169.3605912316025
2023-03-07 02:00:00,138217.23836982663,139079.1594127717,137904.02427925714,138045.9208629446,3548.9364300378547
2023-03-07 03:00:00,138512.25581864326,138860.0093215005,137716.14791537554,138193.76583344658,3427.5454994054503
2023-03-07 04:00:00,137765.4010018358,138120.61990205751,136844.56055566872,136863.06522756995,3691.579168026361
2023-03-07 05:00:00,136772.26457023784,139562.7992383293,136495.36323505334,139502.1552868089,3410.9543951513906
2023-03-07 06:00:00,140150.6226014064,141051.9302705042,139568.87286810082,140641.7487668984,3319.3095856030836
2023-03-07 07:00:00,140439.978210745,143161.56093391718,139806.2871207847,142954.4284217074,3725.3540553075345
2023-03-07 08:00:00,143631.74729206203,145242.10263107915,142746.77331199482,144764.91208127365,2817.5400239515934
2023-03-07 09:00:00,143837.10966059132,144040.3846816912,141846.1653467207,141972.1647761512,3478.0733570393386
2023-03-07 10:00:00,141839.32713518728,144522.79446563424,141729.68848806343,144446.85162294868,2986.5404555380032
2023-03-07 11:00:00,143932.19806446965,144892.2483833671,143508.20178296592,144032.57123208288,2722.935723797317
2023-03-07 12:00:00,144047.88667198882,145501.4578851268,143979.60810942287,145383.83143582367,3795.5324145276522
2023-03-07 13:00:00,145158.69663160527,145236.29863680073,140934.19703493622,141058.706208114,2847.8734067691685
2023-03-07 14:00:00,140921.7651418222,142729.77164575603,140785.88369031754,142518.35396198815,3355.9816668017847
2023-03-07 15:00:00,142407.97390527773,142842.70366396572,140397.36690951412,140625.32864185123,3386.044011421713
2023-03-07 16:00:00,140528.97283307102,140613.57925770644,137735.11031390692,137879.2643226813,2602.2702191740555
2023-03-07 17:00:00,137909.42348319595,138333.6053659098,135143.61628957093,135342.200044707,3049.426265116322
2023-03-07 18:00:00,135705.5419746623,137420.25612118575,135487.80697991638,136366.52048825298,3413.5138705874524
2023-03-07 19:00:00,136096.23022355454,136280.96350974467,135183.20427317076,135442.5916084948,3287.120904181446
2023-03-07 20:00:00,135373.39201931644,135686.4252702382,133688.8325565094,135513.49721243183,2466.8904834403884
2023-03-07 21:00:00,135570.09652105192,136682.5285925833,135202.87898117883,135841.7068566367,3548.3123568414567
2023-03-07 22:00:00,135966.4575253421,137063.99056881948,135315.8999319268,136378.97265064262,3045.6864891344385
2023-03-07 23:00:00,136496.44820565564,138563.06162428853,136134.58348681222,138366.0204646373,3607.12230776038
2023-03-08 00:00:00,138704.37851956824,138830.88810380574,136407.93594701975,136923.94473972687,3496.1088611560067
2023-03-08 01:00:00,136570.25793021888,138886.99813853903,136251.55941162092,138826.20467534414,3831.87658770318
2023-03-08 02:00:00,138566.92613319997,139656.88768898885,137491.48554070032,138617.47483966567,3213.412650679794
2023-03-08 03:00:00,138665.34123798058,141115.71390167423,138447.34710489112,140994.43514688057,3642.4522842550223
2023-03-08 04:00:00,140806.2725171835,141997.3545876962,140561.52134819908,141621.17273678392,3290.4416609031277
2023-03-08 05:00:00,141704.58734079867,142528.41575949057,141347.24393498694,141719.5535081115,2785.6384825477357
2023-03-08 06:00:00,141543.31969343784,142008.0133602481,139209.58744968096,139392.36384494178,2996.212778294372
2023-03-08 07:00:00,139640.35234626837,140929.0944646306,138602.57242403436,140821.38716566606,3248.413449182745
2023-03-08 08:00:00,140553.32958803864,141212.54179615944,139726.91435403813,140595.9064628022,2204.480239533952
2023-03-08 09:00:00,140566.36972880026,140874.33777894688,138820.1443678207,138932.06368239436,3121.143488693858
2023-03-08 10:00:00,138678.63180034084,138945.51524030213,135168.8714671267,136795.23815459682,3398.837597526491
2023-03-08 11:00:00,137248.13255887275,138570.04290901497,136375.23983523482,137488.3326937534,3770.226253690117
2023-03-08 12:00:00,137273.08379775027,138835.53157083638,136090.00156414174,136319.811070408,3175.744657106599
2023-03-08 13:00:00,135415.54741668495,136075.6342210848,134736.86173641306,134830.27023911523,3615.2018464822145
2023-03-08 14:00:00,135099.4461252372,137816.8668189775,134912.79535277173,137691.5379654258,3315.2936722812465
2023-03-08 15:00:00,137485.74502069282,141443.18201532893,137180.88168644888,141264.4346736001,3144.893278239646
2023-03-08 16:00:00,141071.96313444187,141670.24308396908,140698.78752172252,141575.0453011291,3279.0868916724776
2023-03-08 17:00:00,140963.17008733415,142771.3848923139,140954.6753608275,142728.8014514626,3382.01155446956
2023-03-08 18:00:00,142425.12269704868,142659.80702792885,140870.9762793654,142030.01975931373,3178.736616018159
2023-03-08 19:00:00,141753.10827622353,144232.63856192172,141647.91354349637,143812.39996451826,2287.879902086973
2023-03-08 20:00:00,143400.05943793288,144799.6663119396,143211.40795451688,143937.1300294853,3108.313855930031
2023-03-08 21:00:00,143452.46924359145,143558.21123450706,141708.74049026507,142661.99618662545,3466.743218638257
2023-03-08 22:00:00,143040.44114676956,144473.46950407702,142723.8021156941,144317.29118293468,3551.231200692688
2023-03-08 23:00:00,144182.66875528358,145522.8595661106,143347.01356598988,143438.88954376694,3402.149876736598
2023-03-09 00:00:00,143645.35769606192,145853.12764206147,143374.68817537796,145706.26114020604,3405.1251190810854
2023-03-09 01:00:00,146337.1122015828,146424.82552088881,143979.8385305867,145103.63299747798,3125.4380068379187
2023-03-09 02:00:00,145613.3391696971,147406.48403252798,145408.56206024793,146856.67578856306,3435.985866885273
2023-03-09 03:00:00,147276.9319427626,147902.38988510057,145993.08398829235,146729.66361757077,3668.415225159462
2023-03-09 04:00:00,147178.56996592373,147840.53811081598,145574.0366682697,146265.79368375213,3965.965407557466
2023-03-09 05:00:00,146668.9014995074,146986.12385530534,146056.02086329315,146956.7062007824,3230.1048833237637
2023-03-09 06:00:00,147733.8474386717,148846.75868237298,147082.44987722734,148620.19504111045,4157.00797983305
2023-03-09 07:00:00,149095.75451849322,150109.48462055076,148346.18627730673,150071.48487522855,3304.1938166680648
2023-03-09 08:00:00,150574.41724045758,151510.48447501496,149433.52540972532,149587.65506512637,3534.8457925887096
2023-03-09 09:00:00,149586.39413155947,149835.6866973183,147423.5299243676,147632.0857187503,4017.2107488400675
2023-03-09 10:00:00,147315.21908689552,147502.1113707983,146045.38813208256,146919.6405311346,3582.462924565643
2023-03-09 11:00:00,146042.24941103003,147565.39419717446,145229.72395556184,146465.06234044195,3556.4612058087378
2023-03-09 12:00:00,147339.63456876014,148390.99684988332,147220.09644800838,148298.93426536123,3040.178332499654
2023-03-09 13:00:00,148590.16310150456,149011.68093558887,147127.92107854606,148971.6232739903,3430.756543565818
2023-03-09 14:00:00,148586.62023328562,151120.19082427822,148548.21310579972,149926.480364323,3675.325436224348
2023-03-09 15:00:00,150475.51164370647,150522.60092598695,147749.67287519306,148257.5186764127,3422.041443686928
2023-03-09 16:00:00,147786.80569486917,150401.79635392092,147622.61319737695,150323.74265551078,3989.223501028622
2023-03-09 17:00:00,150481.26124640345,150798.70989681472,149085.34363078323,149130.02906767168,3946.3892877915564
2023-03-09 18:00:00,148853.48436303035,149111.23827251178,147658.00235902824,148602.34450289916,3728.7541770509665
2023-03-09 19:00:00,148799.69956683225,151164.56171474603,148682.96732674385,149810.9459810678,2905.9675710558995
2023-03-09 20:00:00,149460.5872612298,152203.65852055294,148871.10429211785,152100.5041010004,3274.1786371984504
2023-03-09 21:00:00,151348.51951975896,151930.7118572178,148368.5080476007,148431.60984309227,3474.8005884015483
2023-03-09 22:00:00,148098.0899744526,148245.07889994132,146511.00476240573,146964.02954120305,3324.0918021848106
2023-03-09 23:00:00,147122.6251258771,148720.3612739024,146946.76177266362,148372.5017699009,3581.3190844508704
2023-03-10 00:00:00,149619.97855615898,150752.24942947007,149156.0189546866,149914.55596103554,3589.512024176226
2023-03-10 01:00:00,150060.2147182499,150835.23640511528,149428.2537071919,149926.2841481686,3170.251936436454
2023-03-10 02:00:00,149767.1699100482,150792.166159899,148983.57917130805,149710.73493691822,3529.098458965303
2023-03-10 03:00:00,150480.33228503357,152691.7859269174,150480.1916423682,152248.37235068236,2952.98956896687
2023-03-10 04:00:00,152674.64999027876,153811.99858905797,151834.73256788458,152070.72871197257,2430.9832663556253
2023-03-10 05:00:00,152793.76405752136,153075.07437971377,151935.62756908065,152971.6782450989,3783.807073169075
2023-03-10 06:00:00,152687.77510872402,153098.8597730769,150960.9187060527,152617.6833110556,3112.879580311451
2023-03-10 07:00:00,152281.93835948195,152297.11293683102,148472.4467441006,149806.81708132417,3111.576510076195
2023-03-10 08:00:00,150262.3605033952,150442.7602496765,149559.26822729415,150195.1632241313,3525.7661696135146
2023-03-10 09:00:00,150390.87416269924,150547.60266493002,149223.57762457395,149633.36933653004,3317.9738281876635
2023-03-10 10:00:00,149693.8336585344,150735.66910128325,149308.09694442197,150027.55837759053,2586.326254377589
2023-03-10 11:00:00,149898.66588206045,152037.94895228575,149490.94757098466,151657.1912746111,2669.0115609413842
2023-03-10 12:00:00,151713.90187958433,152902.7904936404,151111.92104271863,151975.07055460254,3106.924888511922
2023-03-10 13:00:00,151905.8249757469,152132.53501799575,150482.75589652563,151065.47605139663,3901.419261191957
2023-03-10 14:00:00,151096.76450909485,153244.8333186824,150436.0656353826,153082.74490167332,2697.4645179514487
2023-03-10 15:00:00,153070.0726568126,155633.26960433804,152776.40001343502,154399.32894047466,3453.086292246505
2023-03-10 16:00:00,154880.30999449594,156543.6565714546,154581.49252214484,155701.77537512832,3389.5508117456357
2023-03-10 17:00:00,154603.9366570724,155852.7883806339,154385.10601669358,155591.38534335943,2674.3306940632347
2023-03-10 18:00:00,156490.13234668275,159848.93810811505,156176.20323323415,159839.48677846338,3528.3051628768358
2023-03-10 19:00:00,160213.50452089758,161630.13081533232,159642.68211363777,161210.5378301798,2767.962245928547
2023-03-10 20:00:00,160785.4150769749,161893.97830152244,159814.6826057631,161753.95287857897,3698.353701576478
2023-03-10 21:00:00,161717.92017831042,163174.76681457798,161052.1074045041,162017.07004943868,2090.0112584636786
2023-03-10 22:00:00,162019.45113112614,162629.88875503035,158672.9903489942,158930.91932502025,2778.3968590049403
2023-03-10 23:00:00,159470.5518992593,161041.05851616728,159424.27011144027,160226.0336715574,3093.136191142645
2023-03-11 00:00:00,160973.51775297127,163043.16819115327,160689.03365568887,162957.80273292412,3491.018182598982
2023-03-11 01:00:00,162821.84830547957,162892.22280828067,159880.72987444306,160039.70967466265,3186.7955239974794
2023-03-11 02:00:00,160156.53419424794,161349.68153565278,158746.1258317422,159014.85541591604,3096.92131113403
2023-03-11 03:00:00,159184.59185728038,159217.80554129972,157300.53911403802,157383.27720402912,3389.205771264746
2023-03-11 04:00:00,156475.87124825272,157053.23044351526,155337.4280191202,155839.05082155575,4113.202750340178
2023-03-11 05:00:00,155601.4421030932,157007.02453888505,155128.878665517,156866.7197390167,2877.900539206057
2023-03-11 06:00:00,157693.8111632209,158130.00814078,156571.49605171382,156589.06623559538,3125.570977617103
2023-03-11 07:00:00,156063.52608725525,156220.24131971333,153758.38028127258,155087.6321027846,3252.026136978847
2023-03-11 08:00:00,155702.03074594736,156160.49988946744,153821.74384063514,154547.273701293,4019.7937265070746
2023-03-11 09:00:00,155001.29896488466,155353.36773689542,153594.1209130008,154914.58908465615,2629.575289197586
2023-03-11 10:00:00,155335.41711558498,158282.67645711178,155297.94801661128,157462.5867613575,3280.2483001779524
2023-03-11 11:00:00,156766.56307294185,157856.07671555656,155358.94216594196,157271.85167083496,3617.010588670007
2023-03-11 12:00:00,156647.82669620603,158559.1038866841,155438.65857455382,158136.28499247332,3274.4653750176776
2023-03-11 13:00:00,158104.89254646635,159390.78293100325,157450.50753077577,158561.8375085592,3548.611257411651
2023-03-11 14:00:00,158403.85826164632,158477.42787669355,154392.6528635969,154509.2117382447,3935.353811863583
2023-03-11 15:00:00,153845.88510413986,155527.49698182376,153086.07584555662,154284.24492494247,3324.4330203686786
2023-03-11 16:00:00,153491.08714235044,153782.44971800988,152538.28492734974,153280.99157232116,3136.8014172628805
2023-03-11 17:00:00,153898.95518181118,154119.363401923,152070.420307233,152700.33586140315,3330.2679918180834
2023-03-11 18:00:00,152622.07516013415,153764.72208794678,151967.83345372067,153293.8986865064,2503.8799285689574
2023-03-11 19:00:00,152423.3812196962,153772.0218977825,152046.962092118,152726.4463633829,3723.3418984713003
2023-03-11 20:00:00,152524.49732689201,152551.69256654393,150874.09697533702,152063.66858044494,3397.583521347353
