,Open,High,Low,Close,Volume
2023-03-08 16:15:00,141210.27772637762,141429.58170240052,140950.85425629182,141149.0002114746,667.6431448129865
2023-03-08 16:30:00,141182.7115738205,141349.83114667542,140698.78752172252,140877.2053107611,1109.1761680061018
2023-03-08 16:45:00,141339.28169250823,141670.24308396908,141327.86465784712,141575.0453011291,779.7099969036551
2023-03-08 17:00:00,140963.17008733415,141577.69936937207,140954.6753608275,141380.9584900316,1006.5249256397115
2023-03-08 17:15:00,141219.07504911808,142411.06133258843,141053.8048305822,141140.61671717698,607.3718901067772
2023-03-08 17:30:00,141479.79193183884,142145.46422438516,141460.51337127495,142026.86998883047,816.4640463625765
2023-03-08 17:45:00,142109.05214943227,142771.3848923139,141901.2321597707,142728.8014514626,951.6506923604948
2023-03-08 18:00:00,142425.12269704868,142659.80702792885,142417.4583302015,142488.809884353,872.4160991897106
2023-03-08 18:15:00,142028.38505193545,142575.13459922146,141853.48042238152,142107.18401767372,859.1453993592816
2023-03-08 18:30:00,141475.71994188655,141591.6532222414,140870.9762793654,140922.5002721871,483.7755870939218
2023-03-08 18:45:00,141364.3538975583,142065.757644805,141193.66962688416,142030.01975931373,963.3995303752453
2023-03-08 19:00:00,141753.10827622353,143537.11193894444,141647.91354349637,143349.85480070766,900.7601287755258
2023-03-08 19:15:00,143510.1339008487,144232.63856192172,143200.02356368062,144194.83703421254,224.14102628595447
2023-03-08 19:30:00,143586.87901579865,144028.38939385692,143555.95855804728,143985.84563267478,450.4302174012628
2023-03-08 19:45:00,143880.84508500798,144035.015822443,143399.02686554848,143812.39996451826,712.5485296242299
2023-03-08 20:00:00,143400.05943793288,144570.0268254061,143211.40795451688,144381.77281815457,615.3464784210133
2023-03-08 20:15:00,143859.1221860144,143883.49726825042,143264.94568036203,143531.81081402852,612.1534622299474
2023-03-08 20:30:00,144577.74577307876,144799.6663119396,144093.6780418583,144158.2330567299,926.8567563555001
2023-03-08 20:45:00,143932.8438059202,144452.97022225513,143889.12154110993,143937.1300294853,953.9571589235701
2023-03-08 21:00:00,143452.46924359145,143558.21123450706,143034.7124338673,143253.98686607985,1128.3942808894744
2023-03-08 21:15:00,143006.62546054216,143333.52798841315,142676.97311662696,143297.21646258037,933.1218809289278
2023-03-08 21:30:00,143166.92767531646,143518.1801571036,142419.5356450347,142496.2978613658,699.9964671418421
2023-03-08 21:45:00,142526.65056720588,142766.38099635128,141708.74049026507,142661.99618662545,705.2305896780125
2023-03-08 22:00:00,143040.44114676956,143879.86248383997,143003.50728220283,143837.49477637105,715.9146707362261
2023-03-08 22:15:00,142941.2300629707,143628.61167541135,142772.10013749613,143241.90215831157,813.305808399615
2023-03-08 22:30:00,142912.93850225784,143636.0144329255,142723.8021156941,143585.46345644476,973.3093910420969
2023-03-08 22:45:00,144046.35289346136,144473.46950407702,144042.5725393676,144317.29118293468,1048.70133051475
2023-03-08 23:00:00,144182.66875528358,144366.0458070501,143867.95260892992,144290.40902185175,469.882920249177
2023-03-08 23:15:00,144682.5836760999,145522.8595661106,144568.07854991502,145314.7034209615,985.3987760332154
2023-03-08 23:30:00,144220.79121259315,144506.4468558494,143971.88321133194,144243.47475341844,1216.328198189977
2023-03-08 23:45:00,144323.39671709208,144384.0274821943,143347.01356598988,143438.88954376694,730.5399822642287
2023-03-09 00:00:00,143645.35769606192,143899.4968024011,143378.38795728522,143753.57542741217,981.5662908479401
2023-03-09 00:15:00,143471.42408439002,144733.4029463844,143374.68817537796,144527.9545753895,500.1146399822156
2023-03-09 00:30:00,144663.88041770027,145020.15330262663,144393.53809931446,144955.4972646804,687.7188464521896
2023-03-09 00:45:00,145133.45093081731,145853.12764206147,145007.6438634906,145706.26114020604,1235.7253417987404
2023-03-09 01:00:00,146337.1122015828,146424.82552088881,145334.3870298817,145342.47506709132,901.9804580136938
2023-03-09 01:15:00,145009.52711572847,145083.1655622102,143979.8385305867,144343.22237972263,889.1906181254263
2023-03-09 01:30:00,144610.30776970088,144673.35068234522,144199.94335378153,144383.76159691287,697.3850228999637
2023-03-09 01:45:00,144878.9074097557,145204.80907828198,144848.3258327132,145103.63299747798,636.8819077988351
2023-03-09 02:00:00,145613.3391696971,146527.41351880616,145408.56206024793,146473.75736852534,915.1065082757036
2023-03-09 02:15:00,146284.30161772447,147226.7509845602,146215.62307943034,146745.42891371404,777.129132069535
2023-03-09 02:30:00,146980.58181724843,147406.48403252798,146675.35684237134,147204.68335792067,875.6831195230073
2023-03-09 02:45:00,147000.84935325486,147137.96391399772,146769.83704943772,146856.67578856306,868.0671070170272
2023-03-09 03:00:00,147276.9319427626,147902.38988510057,146760.66346650152,147744.2729131174,707.2346101138019
2023-03-09 03:15:00,147310.20152158831,147335.7757883066,146565.37438640106,147149.07243768495,920.2099429625662
2023-03-09 03:30:00,146895.25045267155,147037.07287517458,146744.33082028475,146764.73970246912,1033.6010819190924
2023-03-09 03:45:00,146194.1441074743,146802.5020538537,145993.08398829235,146729.66361757077,1007.3695901640016
2023-03-09 04:00:00,147178.56996592373,147840.53811081598,147085.10913624385,147787.11032033953,1053.028380993298
2023-03-09 04:15:00,147324.75010596757,147492.85020876053,147095.2901791336,147370.40686223182,844.9209525140377
2023-03-09 04:30:00,147320.1175243082,147383.82993731997,146612.8441317449,146695.48778551747,1063.7329370979353
2023-03-09 04:45:00,145786.85238914134,146395.09405262882,145574.0366682697,146265.79368375213,1004.2831369521946
2023-03-09 05:00:00,146668.9014995074,146956.60356518003,146056.02086329315,146177.9410485537,741.433710154827
2023-03-09 05:15:00,146188.12145044914,146702.10851256477,146084.665487275,146475.60899523948,697.4777023696494
2023-03-09 05:30:00,146835.25869516286,146853.70341622134,146168.99361902475,146335.7286853275,1002.7007547055679
2023-03-09 05:45:00,146312.26485866736,146986.12385530534,146246.57442146362,146956.7062007824,788.4927160937193
2023-03-09 06:00:00,147733.8474386717,147870.98697342494,147082.44987722734,147208.6456837638,1217.1213843682242
2023-03-09 06:15:00,147295.23294320624,147756.01761035036,147159.9724500468,147223.88814964614,937.6811788029135
2023-03-09 06:30:00,147975.22156245614,148213.71634820953,147438.2936054085,147513.154703232,1152.113286973083
2023-03-09 06:45:00,147513.43867029712,148846.75868237298,147236.39153857768,148620.19504111045,850.0921296888289
2023-03-09 07:00:00,149095.75451849322,149420.09438448332,148735.85665767326,149082.80960043418,687.7361121704811
2023-03-09 07:15:00,149515.62242835973,150002.99171293568,148581.46132005303,148668.68792365197,505.48035976071907
2023-03-09 07:30:00,148962.90020402244,149014.91065007207,148346.18627730673,148404.2816084831,1132.8446548533298
2023-03-09 07:45:00,148803.58446372123,150109.48462055076,148764.78773902048,150071.48487522855,978.132689883535
2023-03-09 08:00:00,150574.41724045758,151510.48447501496,150477.29820316753,151027.38098085878,964.0359857747542
2023-03-09 08:15:00,150193.29989886266,150674.97614450395,150018.78825065482,150392.51083085718,953.8977227197511
2023-03-09 08:30:00,149780.03426894094,150294.66724126192,149634.35786868547,150086.74189592223,357.271699198463
2023-03-09 08:45:00,150027.17021761913,150223.95383673703,149433.52540972532,149587.65506512637,1259.6403848957411
2023-03-09 09:00:00,149586.39413155947,149835.6866973183,148508.39005501897,148671.7330687243,1181.195953247402
2023-03-09 09:15:00,148079.57037189312,148453.66709942688,147423.5299243676,147692.276906199,869.2487157698974
2023-03-09 09:30:00,148148.36197253014,148382.74724252234,147604.30679165013,147740.27795407953,1065.229411436086
2023-03-09 09:45:00,147878.173380128,148255.93673809175,147458.303984085,147632.0857187503,901.5366683866821
2023-03-09 10:00:00,147315.21908689552,147502.1113707983,146906.77236792143,147262.74653901425,825.2697142570395
2023-03-09 10:15:00,146767.0980983228,146992.16671390357,146045.38813208256,146333.9429135925,1114.9597583968873
2023-03-09 10:30:00,146329.45052630248,146580.15442861526,146141.35704695183,146562.0514789203,725.2344874416918
2023-03-09 10:45:00,146594.6068181063,146946.46983034947,146416.12111239939,146919.6405311346,916.9989644700242
2023-03-09 11:00:00,146042.24941103003,146275.94059497945,145229.72395556184,146131.31981549328,917.0839171136007
2023-03-09 11:15:00,146138.65788756852,146597.15583615878,145931.41027744816,146417.89231332034,1308.054517264084
2023-03-09 11:30:00,146399.72986440544,147565.39419717446,145875.44429919397,147296.85726898047,707.679795901441
2023-03-09 11:45:00,147416.12755066817,147463.77092612933,146357.19215879485,146465.06234044195,623.6429755296119
2023-03-09 12:00:00,147339.63456876014,147677.21878196907,147220.09644800838,147611.01180901518,650.2404169083507
2023-03-09 12:15:00,147997.4562379894,148188.37323058088,147654.9739154649,148104.9171338627,416.1856168502515
2023-03-09 12:30:00,147843.89482702917,148070.83328626546,147240.200784856,147934.34036230747,713.5505661392397
2023-03-09 12:45:00,147871.53215465663,148390.99684988332,147831.13742567028,148298.93426536123,1260.2017326018124
2023-03-09 13:00:00,148590.16310150456,148660.1081864766,147572.19782611597,147651.4295997641,1072.1615016232718
2023-03-09 13:15:00,147515.0845086222,147664.6735025621,147127.92107854606,147351.24190346876,627.6113493131554
2023-03-09 13:30:00,147883.2799725351,148588.2073585886,147856.76811862344,148343.78649959143,1100.1342198726354
2023-03-09 13:45:00,148481.1376536133,149011.68093558887,148432.78631673034,148971.6232739903,630.8494727567559
2023-03-09 14:00:00,148586.62023328562,149910.2348383778,148548.21310579972,149828.34333825318,1025.991100456881
2023-03-09 14:15:00,150264.03637426323,151120.19082427822,150185.5600216811,151063.26620630303,989.205196465305
2023-03-09 14:30:00,150605.25140630238,150796.6761995691,149695.3647885134,149811.8208746593,783.356862049008
2023-03-09 14:45:00,150005.8597711221,150076.97536699972,149869.84546791585,149926.480364323,876.7722772531538
2023-03-09 15:00:00,150475.51164370647,150522.60092598695,150046.44671328383,150170.5852845382,586.9032301036164
2023-03-09 15:15:00,150187.9930419487,150323.36795031006,149082.66143298472,149254.71356981256,894.406175159473
2023-03-09 15:30:00,148149.12648261135,148330.90520335766,147749.67287519306,148283.13312161842,882.7431655267845
2023-03-09 15:45:00,148489.51353806848,148541.0473989612,148126.84864222593,148257.5186764127,1057.9888728970539
2023-03-09 16:00:00,147786.80569486917,149140.62011458105,147622.61319737695,149099.789570564,964.3458268897862
2023-03-09 16:15:00,149932.8703254121,150236.91096359654,149800.71726115228,150043.58212782946,1060.4847984989376
2023-03-09 16:30:00,149610.151840728,149758.13932716442,149169.91736508397,149427.40433329655,886.7777764291641
2023-03-09 16:45:00,149199.5757026025,150401.79635392092,149160.51060178073,150323.74265551078,1077.6150992107343
2023-03-09 17:00:00,150481.26124640345,150798.70989681472,149728.73801919314,149783.1936342248,1362.3768214199774
2023-03-09 17:15:00,150126.62114429806,150209.55359983508,149279.5210646663,149438.89552799912,710.3236261174442
2023-03-09 17:30:00,149876.56135737553,150711.02098225584,149629.26283532247,150144.1682641381,578.0353726429819
2023-03-09 17:45:00,149967.48662390877,150186.35322836987,149085.34363078323,149130.02906767168,1295.6534676111526
2023-03-09 18:00:00,148853.48436303035,148970.47312688536,148052.35647335713,148451.54182775048,799.0438096697262
2023-03-09 18:15:00,148634.66731726303,149111.23827251178,148324.58520837038,148473.17640207795,597.532719527174
2023-03-09 18:30:00,147948.29229312894,148244.51635608033,147855.73478680415,148015.29830165193,1296.7026839489438
2023-03-09 18:45:00,147957.30450421653,148718.35272857212,147658.00235902824,148602.34450289916,1035.4749639051226
2023-03-09 19:00:00,148799.69956683225,150279.69323637616,148682.96732674385,150264.17507897818,785.1342545239745
2023-03-09 19:15:00,151039.51008963416,151164.56171474603,150510.43766887728,150835.65492036223,631.5619306829967
2023-03-09 19:30:00,150647.81981219526,150736.80630126465,149765.5733274039,150583.85940004708,510.0554986934406
2023-03-09 19:45:00,150458.71253102398,150732.04572432235,149768.11204258274,149810.9459810678,979.2158871554876
2023-03-09 20:00:00,149460.5872612298,149651.33780941914,148871.10429211785,149065.3155215764,1083.52896835152
2023-03-09 20:15:00,149846.78232593476,150328.51965900528,149341.6006818738,150306.67129857047,926.9553506841675
2023-03-09 20:30:00,150696.94413197367,151253.3840317591,150521.9027465767,151229.81109950042,595.3941054604602
2023-03-09 20:45:00,151243.56802044314,152203.65852055294,151225.1934625028,152100.5041010004,668.3002127023026
2023-03-09 21:00:00,151348.51951975896,151907.91364423433,151190.09890677675,151854.4670322366,652.2206433177726
2023-03-09 21:15:00,151730.40137752114,151930.7118572178,151433.06827608874,151523.96105242448,1138.7845238201714
2023-03-09 21:30:00,150905.3073617145,151003.01632793815,149415.98645437628,149525.82945036032,1156.7267711436884
2023-03-09 21:45:00,149833.42415200477,150130.57313810688,148368.5080476007,148431.60984309227,527.068650119916
2023-03-09 22:00:00,148098.0899744526,148245.07889994132,146970.01775920045,147163.38705748622,455.1147974848262
2023-03-09 22:15:00,147349.05784688177,147460.06807005042,146511.00476240573,147299.65733815785,1148.9876699440176
2023-03-09 22:30:00,147032.26470284536,147192.21146928633,146894.64807388067,147006.45583184148,1148.254161521456
2023-03-09 22:45:00,147121.5211892821,147283.45413765855,146798.02257994437,146964.02954120305,571.735173234511
2023-03-09 23:00:00,147122.6251258771,147391.33886769664,146946.76177266362,147004.89540236542,750.3818630909651
2023-03-09 23:15:00,147200.28011702897,148391.8039976001,147106.4824570616,148054.1450312165,784.1808728725528
2023-03-09 23:30:00,148475.6737962191,148720.3612739024,147964.15663259837,148149.88113511412,1077.5889797108953
2023-03-09 23:45:00,147797.44243777049,148629.00325142467,147677.21551415446,148372.5017699009,969.1673687764574
2023-03-10 00:00:00,149619.97855615898,150391.25686418594,149479.66832875062,149548.72807601665,823.9530415187442
2023-03-10 00:15:00,149211.9716005683,150380.0005522724,149156.0189546866,150150.2613715702,910.8456706229811
2023-03-10 00:30:00,150179.17188912394,150488.69465969002,149624.8722499344,150464.60607141868,676.1049381748524
2023-03-10 00:45:00,150697.97661855406,150752.24942947007,149904.72917144405,149914.55596103554,1178.6083738596485
2023-03-10 01:00:00,150060.2147182499,150662.29491840195,149908.4661003805,150469.79119667367,708.5565644554301
2023-03-10 01:15:00,150724.22138206134,150835.23640511528,150145.87255424156,150373.98800773363,848.8904819031773
2023-03-10 01:30:00,150309.35329106337,150437.1806874738,149731.7684720021,150017.439975515,832.7120582458482
2023-03-10 01:45:00,150032.34012558067,150103.92680458454,149428.2537071919,149926.2841481686,780.0928318319984
2023-03-10 02:00:00,149767.1699100482,149882.3494836017,148983.57917130805,149246.28152859557,503.50408759897095
2023-03-10 02:15:00,149362.21222980865,149786.2945989945,149235.56807748656,149603.56105509328,850.0826072772638
2023-03-10 02:30:00,150014.22857126003,150792.166159899,149812.01207543517,150745.52889054644,1314.5875607806872
2023-03-10 02:45:00,150269.44328160907,150345.63839325632,149665.63760599293,149710.73493691822,860.9242033083812
2023-03-10 03:00:00,150480.33228503357,151751.9015931493,150480.1916423682,151687.96197022716,564.5872628511584
2023-03-10 03:15:00,152086.19998515138,152691.7859269174,151945.97897046074,152383.05994513608,677.5111502770371
2023-03-10 03:30:00,151660.40421239956,151904.6075983738,151213.95976225883,151241.09189890226,521.2397737408533
2023-03-10 03:45:00,151376.31196334783,152267.9150559194,151164.30411120362,152248.37235068236,1189.6513820978216
2023-03-10 04:00:00,152674.64999027876,153007.29024480557,152528.5399821551,152697.8624141557,679.7074320320676
2023-03-10 04:15:00,153473.27198961508,153754.38084409104,153245.76975692663,153627.53047503968,546.6587020356594
2023-03-10 04:30:00,153654.68395873834,153811.99858905797,153424.8297791481,153500.54856851182,506.3608494090267
2023-03-10 04:45:00,152604.7346323832,152641.86967973816,151834.73256788458,152070.72871197257,698.2562828788717
2023-03-10 05:00:00,152793.76405752136,153007.62307260497,152512.68880570505,152638.10476817077,1129.4400967710712
2023-03-10 05:15:00,151985.0332859737,152609.86984210715,151935.62756908065,152098.72213484018,1095.672862053176
2023-03-10 05:30:00,152399.83292652803,152935.78798823946,152312.30531621387,152812.27375714455,728.3609796013594
2023-03-10 05:45:00,152835.31863074086,153075.07437971377,152673.55842237754,152971.6782450989,830.3331347434685
2023-03-10 06:00:00,152687.77510872402,152878.51373208186,151137.12749255338,151172.29675697224,712.4026032582234
2023-03-10 06:15:00,151097.71912627007,152194.48809996856,150960.9187060527,152134.05277367964,922.8899285338454
2023-03-10 06:30:00,152245.5864094601,152403.07535697203,151917.49394926513,152380.08872077486,728.6126762678573
2023-03-10 06:45:00,152333.16663465762,153098.8597730769,152259.49257219612,152617.6833110556,748.9743722515248
2023-03-10 07:00:00,152281.93835948195,152297.11293683102,151147.43072087702,151234.6634805728,943.3711464101459
2023-03-10 07:15:00,150817.08430085314,151124.39929477507,150353.98585912312,150556.51690950856,740.4206266818057
2023-03-10 07:30:00,148822.23742295537,149519.54887015352,148472.4467441006,148562.4186703909,804.7272585555729
2023-03-10 07:45:00,148832.45832877973,149930.08069500534,148802.74392341726,149806.81708132417,623.0574784286705
2023-03-10 08:00:00,150262.3605033952,150396.26586926132,149635.59983625865,149733.88859393646,836.2488682952296
2023-03-10 08:15:00,150416.4030657976,150442.7602496765,149634.53553973068,149851.1834743702,725.495617348356
2023-03-10 08:30:00,149799.7303637569,150067.0940054134,149559.26822729415,149819.17073963236,931.3832753395606
2023-03-10 08:45:00,149911.8608014901,150213.5461011877,149809.9074140281,150195.1632241313,1032.6384086303685
2023-03-10 09:00:00,150390.87416269924,150547.60266493002,150098.73860213987,150150.42598467885,1094.9691471454591
2023-03-10 09:15:00,150159.73587876506,150221.875041434,149500.27249647494,149502.11224756186,828.364203373083
2023-03-10 09:30:00,149358.82194685924,149582.88275393465,149223.57762457395,149336.0235842784,757.7778431069139
2023-03-10 09:45:00,149754.0354959834,149912.22663438757,149305.97803119352,149633.36933653004,636.8626345622072
2023-03-10 10:00:00,149693.8336585344,149766.1619088958,149308.09694442197,149468.52285849737,416.11106634002925
2023-03-10 10:15:00,149925.62215093567,150182.1370384707,149918.3775143599,150126.47979105663,880.01621881675
2023-03-10 10:30:00,149816.32073678225,150735.66910128325,149791.22590843032,150423.10969324395,536.0399600345551
2023-03-10 10:45:00,149678.01132543708,150193.37712169258,149584.40905733377,150027.55837759053,754.1590091862548
2023-03-10 11:00:00,149898.66588206045,150588.00852528974,149490.94757098466,150508.67758352958,607.2068626280752
2023-03-10 11:15:00,150676.30975915905,151165.88119508073,150565.21366805225,151013.52552128115,819.9363463882096
2023-03-10 11:30:00,151143.4196301333,152037.94895228575,151007.6227037647,151678.51673684487,693.7893289113736
2023-03-10 11:45:00,151023.14228503333,151664.68296408013,150777.94433992283,151657.1912746111,548.0790230137256
2023-03-10 12:00:00,151713.90187958433,152093.04342435722,151628.59719664062,151774.3558951439,786.2101875821218
2023-03-10 12:15:00,151791.3664232422,151898.28904849495,151111.92104271863,151477.3145763005,709.7877761742454
2023-03-10 12:30:00,152025.28654128523,152484.7657997911,151239.9559429621,152468.59346883613,784.38597589811
2023-03-10 12:45:00,152877.5274445108,152902.7904936404,151959.13108409883,151975.07055460254,826.5409488574445
2023-03-10 13:00:00,151905.8249757469,152132.53501799575,151554.43235151382,151648.18486338542,839.7026921516435
2023-03-10 13:15:00,151670.33702820283,151817.21119631358,151101.90862514844,151294.87171947773,947.1273429775273
2023-03-10 13:30:00,150904.4921138931,151498.61191934213,150482.75589652563,150565.33769370144,1155.5096752174745
2023-03-10 13:45:00,150788.72197075616,151180.00646619144,150629.42096604794,151065.47605139663,959.079550845312
2023-03-10 14:00:00,151096.76450909485,151715.1296814298,150954.04346533216,151318.66838180734,390.5456968032215
2023-03-10 14:15:00,151053.11058212188,151582.69335049507,150436.0656353826,151370.99160171498,1038.3180146748268
2023-03-10 14:30:00,151965.40750901494,152047.58593840746,151223.1344834696,151801.0347606552,533.365545113471
2023-03-10 14:45:00,152181.55819722606,153244.8333186824,152170.4289273278,153082.74490167332,735.2352613599292
2023-03-10 15:00:00,153070.0726568126,153967.75183155353,152776.40001343502,153933.36400585825,851.2849580540611
2023-03-10 15:15:00,154977.75496828253,155633.26960433804,154730.51182720906,155510.60904310597,1020.371528365217
2023-03-10 15:30:00,154970.6275117407,154994.89322551878,153808.94554491303,154049.57369591744,484.50463311372926
2023-03-10 15:45:00,153957.8855296822,154502.92869175703,153917.4208015121,154399.32894047466,1096.9251727134974
2023-03-10 16:00:00,154880.30999449594,155325.794460786,154781.39816421169,154865.16461185826,639.7543292000073
2023-03-10 16:15:00,154913.6181223275,155352.32980839605,154907.82046310985,155213.32113532443,603.0366663251268
2023-03-10 16:30:00,155291.24640018964,155398.10159821252,154581.49252214484,154747.2207730369,1076.6893551638589
2023-03-10 16:45:00,155803.42972836495,156543.6565714546,155551.3771491657,155701.77537512832,1070.070461056643
2023-03-10 17:00:00,154603.9366570724,155340.39707110362,154385.10601669358,155069.25687274948,576.4958564844604
2023-03-10 17:15:00,154835.1293525548,155679.31865989955,154622.6747889061,155352.99914732456,552.756809844104
2023-03-10 17:30:00,155284.7706207308,155852.7883806339,155213.83711112686,155404.20554972184,720.2526917825058
2023-03-10 17:45:00,155278.3096555014,155693.5130126662,155052.7854488321,155591.38534335943,824.8253359521646
2023-03-10 18:00:00,156490.13234668275,157181.53405976755,156176.20323323415,157127.367239356,687.5369064384226
2023-03-10 18:15:00,157111.888003611,157649.47646190456,157092.67120917726,157387.46008857086,1166.8731727999875
2023-03-10 18:30:00,157528.65761271573,157707.29191277755,156995.75015661275,157601.26164342486,1000.829763307285
2023-03-10 18:45:00,157746.5407072909,159848.93810811505,157468.0042719925,159839.48677846338,673.0653203311406
2023-03-10 19:00:00,160213.50452089758,160347.55494133433,159642.68211363777,159807.58288174082,529.7637257299241
2023-03-10 19:15:00,160249.33089839946,160626.72504775325,160247.564748953,160625.2904467678,584.7063306924924
2023-03-10 19:30:00,161466.86451585407,161630.13081533232,160622.67757260372,160636.99199929152,773.4591778002081
2023-03-10 19:45:00,160531.08759418008,161279.71230888844,160389.73202796656,161210.5378301798,880.0330117059224
2023-03-10 20:00:00,160785.4150769749,161227.07571549361,160469.55234922143,160585.68373904435,845.3342767202928
2023-03-10 20:15:00,160190.1250645153,160219.98942680823,159814.6826057631,159884.77249933922,862.1574302242191
2023-03-10 20:30:00,160319.59168366218,161413.99903907836,160186.23987543862,161323.3013195006,1056.546309792349
2023-03-10 20:45:00,161211.73720703606,161893.97830152244,160868.36710562662,161753.95287857897,934.3156848396175
2023-03-10 21:00:00,161717.92017831042,162920.53837752782,161680.8612786444,162722.52485221787,624.5820718247966
2023-03-10 21:15:00,161582.10691400684,162854.95153927797,161290.2274061723,162613.14309819348,558.8235130575619
2023-03-10 21:30:00,163085.37131098268,163174.76681457798,161834.14932288718,161844.1471450317,343.418816002998
2023-03-10 21:45:00,161566.40405726747,162105.27320442005,161052.1074045041,162017.07004943868,563.1868575783219
2023-03-10 22:00:00,162019.45113112614,162344.70665671004,161843.72226481914,162286.17407815388,959.4046365726695
2023-03-10 22:15:00,162571.45775559204,162629.88875503035,160558.57373269077,160649.05910607157,443.39273862173275
2023-03-10 22:30:00,159976.20209181297,160279.25617462935,159778.83427642394,160045.5068924918,829.1658750562985
2023-03-10 22:45:00,160060.89729951776,160138.5286673389,158672.9903489942,158930.91932502025,546.4336087542396
2023-03-10 23:00:00,159470.5518992593,160686.85163566258,159424.27011144027,160506.21414567973,846.3882265803334
2023-03-10 23:15:00,159871.1880212641,160938.1117220857,159864.57185739756,160839.80254131596,589.7070661264685
2023-03-10 23:30:00,160791.2985481462,161041.05851616728,159676.57776845442,160287.72240839995,438.9351206505716
2023-03-10 23:45:00,160010.98581756043,160412.73648797502,159969.74212585678,160226.0336715574,1218.1057777852716
2023-03-11 00:00:00,160973.51775297127,161186.24323103557,160689.03365568887,160921.7739026424,1062.856024642316
2023-03-11 00:15:00,161691.92075817502,161872.3201683484,161133.4641061179,161783.03475205784,601.4329826215463
2023-03-11 00:30:00,161694.7259406052,161806.96213976125,161046.0534006055,161225.11576882706,925.7141124449877
2023-03-11 00:45:00,161567.7377356735,163043.16819115327,161368.4319122003,162957.80273292412,901.015062890132
2023-03-11 01:00:00,162821.84830547957,162892.22280828067,162148.0559304502,162200.62991978938,409.3283650344919
2023-03-11 01:15:00,161633.8048539061,161822.13281275454,161211.6836191975,161378.97827500626,812.5870880243838
2023-03-11 01:30:00,161739.25210147572,161876.81851576685,160268.29063923462,160331.3922663731,850.2345974391042
2023-03-11 01:45:00,159990.4387563887,160670.8116007208,159880.72987444306,160039.70967466265,1114.6454734994995
2023-03-11 02:00:00,160156.53419424794,160826.58326285955,159655.14164550064,160611.96801271738,834.330691189407
2023-03-11 02:15:00,160907.0917962092,161349.68153565278,160528.56914837795,160713.85248542202,756.9694217083105
2023-03-11 02:30:00,159828.79687865445,160460.61068570593,159732.72691349903,160217.8241958246,537.0435272250149
2023-03-11 02:45:00,159468.86950023292,159765.9746726229,158746.1258317422,159014.85541591604,968.5776710112975
2023-03-11 03:00:00,159184.59185728038,159217.80554129972,158308.99780333482,158454.05396642428,1132.7669961428853
2023-03-11 03:15:00,157588.9793645159,158323.07499039551,157498.65682445347,157638.78853951767,714.3047742665441
2023-03-11 03:30:00,157903.11381947645,158610.28390769727,157678.450184478,158513.20150644679,913.8632345858105
2023-03-11 03:45:00,158144.37896856517,158248.46699190576,157300.53911403802,157383.27720402912,628.2707662695065
2023-03-11 04:00:00,156475.87124825272,156853.24946881537,155911.96920558662,155931.98728144003,1227.7916920912157
2023-03-11 04:15:00,155833.02463977356,157053.23044351526,155667.18630646213,156671.56264094234,832.6428682938206
2023-03-11 04:30:00,156367.0312783582,156438.72682832184,155337.4280191202,155875.34012360655,1048.7287345971336
2023-03-11 04:45:00,156510.80808829737,156628.6903528143,155629.57011752573,155839.05082155575,1004.0394553580077
2023-03-11 05:00:00,155601.4421030932,156893.76170792073,155369.29741998328,156458.3348183452,771.8271154088262
2023-03-11 05:15:00,155884.31728247192,156301.070143806,155128.878665517,156288.637324696,871.3557111890195
2023-03-11 05:30:00,156213.3111459044,156479.80772319343,155929.4769215251,156022.925805936,629.4818381850616
2023-03-11 05:45:00,156260.06301139266,157007.02453888505,156159.36035287593,156866.7197390167,605.2358744231497
2023-03-11 06:00:00,157693.8111632209,157804.79786523603,157218.62022411864,157430.74728190733,882.3920465316054
2023-03-11 06:15:00,157547.9102436936,158130.00814078,157246.98783129893,157891.33113656653,1081.4910361114632
2023-03-11 06:30:00,157290.8317081101,157498.2696212759,156865.63919831323,157277.299282811,518.2394712123346
2023-03-11 06:45:00,157011.03966061797,157369.65563885446,156571.49605171382,156589.06623559538,643.4484237616998
2023-03-11 07:00:00,156063.52608725525,156163.62465865572,154839.40408377512,155666.19596039774,896.2075820974582
2023-03-11 07:15:00,155933.50501145824,156220.24131971333,155183.4374342887,155582.44006020116,577.8032533213177
2023-03-11 07:30:00,154247.8388218061,154277.54607724515,153758.38028127258,154256.6801875776,681.6660573786357
2023-03-11 07:45:00,154700.4030622783,155295.14557204323,154667.82872718823,155087.6321027846,1096.349244181435
2023-03-11 08:00:00,155702.03074594736,156160.49988946744,155451.3060811133,156070.55602116743,1100.932891981236
2023-03-11 08:15:00,155898.29356148632,156013.98516862484,154964.1183720342,155032.61094416652,771.1300835226308
2023-03-11 08:30:00,154545.26759616824,155072.84883377876,154387.6340037072,154521.24378819964,998.3200128291367
2023-03-11 08:45:00,154050.09514437738,154862.18666020993,153821.74384063514,154547.273701293,1149.4107381740712
2023-03-11 09:00:00,155001.29896488466,155353.36773689542,154804.47191421918,154904.41630426273,873.9863615214815
2023-03-11 09:15:00,154947.52732628517,155112.22495370667,154475.29480218704,154593.74667550833,589.7883309819315
2023-03-11 09:30:00,154089.17202259254,154856.46093170444,153594.1209130008,154729.46045580547,612.8013760112431
2023-03-11 09:45:00,154545.6059158126,155131.30026931965,154528.55818139605,154914.58908465615,552.9992206829295
